name,date,stars,comment
CICiaraUS•5 reviews,6 days ago,0,"Great quality Most of the clothes are of a good quality.  Easy return policy as well,  so I have no problem spending money with Fashion Nova.Date of experience: August 06, 2025"
LRLaMar’reonna😚💝. richardsonUS•1 review,6 days ago,0,"good but priceygood but priceyDate of experience: August 06, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"🤞🏾yes ma'am good store🤞🏾yes ma'am good store Date of experience: August 06, 2025"
AMAmberUS•2 reviews,6 days ago,0,"You’re doing greatDate of experience: August 06, 2025"
MPMike PeeGH•1 review,6 days ago,0,"It was easy placing order and choosing…It was easy placing order and choosing a particular brand Date of experience: August 06, 2025"
EBEvan ByersUS•1 review,6 days ago,0,"It’s worth buying!really great quality clothes!Date of experience: August 06, 2025"
ANAnonymousUS•1 review,6 days ago,0,"What makes my experience great about…What makes my experience great about shopping on fashionnova is that they ship fast and the clothes fit so wellDate of experience: August 06, 2025"
Somantha CarterUS•3 reviews,6 days ago,0,"Awesome place to shopDate of experience: August 06, 2025"
KDKeandra DurhamUS•1 review,6 days ago,0,"Great experience and very professionalGreat experience and very professional Date of experience: August 06, 2025"
CBCecilia BrownUS•5 reviews,6 days ago,0,"always a great experiencealways a great experience Date of experience: August 06, 2025"
LSlondi sheaUS•1 review,6 days ago,0,"love it they never disappointDate of experience: August 06, 2025"
FAFlawless AveryUS•1 review,6 days ago,0,"It was very easy to navigate through…It was very easy to navigate through the systemDate of experience: August 06, 2025"
NGNancy GonzalesUS•1 review,6 days ago,0,"RIP OFFTheir dresses are very cute but sizing is tricky.  A medium is not a medium, either top portion is too small or too big.  Worst part of this company is their Return policy.  You can return your items with a fee but basically they get to keep your money! And provide you with a GIFT card. Sounds like a total rip off.  My suggestion is never using them again.  I feel this is their way of making money in hopes customers forget to utilize their credit.  Their customer service is not on your side.  Very disappointing and frustrating that they say it’s for your convenience to not provide a Refund to your credit card!   My suggestion- Don't buy from them!Date of experience: July 25, 2025"
JWJae WilliamsUS•1 review,6 days ago,0,"I love shopping with fashion nova…I love shopping with fashion nova there’s always so many great sales going on. And offers. I’m going on vacation soon and I knew I had to come to fashion nova to come get some more cute things. they always come through for me..Date of experience: August 06, 2025"
VVValerie VieraUS•2 reviews,6 days ago,0,"Quick and easy.Date of experience: August 06, 2025"
SEselCA•1 review,6 days ago,0,"great great ! used this site many times in the past no probDate of experience: August 06, 2025"
CAChochon AdamsUS•1 review,6 days ago,0,"Super fantastic Super fantastic seller Date of experience: August 06, 2025"
CPChristian PerezUS•1 review,6 days ago,0,"Various options for a good priceVarious options for a good price! Easy to use.Date of experience: August 06, 2025"
TSTasha SanchezUS•1 review,6 days ago,0,"I paid way more for my item then I…I paid way more for my item then I received back for my returned item. That’s ridiculous! Never shopping here again. Date of experience: August 06, 2025"
DDDonta DeanUS•1 review,6 days ago,0,"Great experienceGreat experience Date of experience: August 06, 2025"
CHChanelUS•1 review,6 days ago,0,"My experience has been greatMy experience has been great! Super cute items with amazing prices :) Date of experience: August 06, 2025"
TRTrishJM•2 reviews,6 days ago,0,"I love shppping with fashion novaI love shppping with fashion novaI just don’t like how fast things go out of stock and then take forever to restock Date of experience: August 06, 2025"
JRJRTUS•1 review,6 days ago,0,"I love the quality of the clothing &…I love the quality of the clothing & the ease of shopping online with Fashion Nova!! The shipping & return process is also great!! Date of experience: August 06, 2025"
SEShirley EnamoradoHN•1 review,6 days ago,0,"The sale prices are goodThe sale prices are good. De quality off the clothes are great Date of experience: August 06, 2025"
MMmima mpangiUS•1 review,6 days ago,0,"Fast Great I love it Date of experience: August 06, 2025"
MGMichelle GUS•4 reviews,6 days ago,0,"I've been a customer for the past 10…I've been a customer for the past 10 years. Best place to order and receive within a reasonable time frame.Date of experience: August 06, 2025"
KBKarma BarsUS•1 review,6 days ago,0,"Fast ordering Thanks for making ordering fast & easy.Date of experience: August 06, 2025"
ABAmber BlackwellUS•1 review,6 days ago,0,"Everything went smooth with ordering!Date of experience: August 06, 2025"
KMKristina MarieUS•1 review,6 days ago,0,"Quick shippingQuick shipping Date of experience: August 06, 2025"
SVSteven VersaUS•1 review,6 days ago,0,"Good clothes just need more discountsDate of experience: August 06, 2025"
SBSHADOKHT BOSTONUS•6 reviews,6 days ago,0,"I love Fashion Nova their styles are…I love Fashion Nova their styles are like no other! Fitting are exact not too small not too big just right! Love me some Fashion NovaDate of experience: August 06, 2025"
TRTy'Ana RobinsonUS•1 review,6 days ago,0,"i love novaaaDate of experience: August 06, 2025"
EREddye RobinsonUS•1 review,6 days ago,0,"love fashion nova love fashion nova , so many different styles to chose from !!Date of experience: August 06, 2025"
CWCarla WhatleyUS•1 review,6 days ago,0,"shippingthe shipping, hopefully it delivers tomorrowDate of experience: August 06, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"Found what i like easilyFound what i like easily Date of experience: August 06, 2025"
KEKelsUS•1 review,6 days ago,0,"I wish instead of the gift card optionI wish instead of the gift card option, we could get our money returned. Also being able to see real models wear plus size clothes and it looks presentable, not tacky. Date of experience: August 06, 2025"
SonSu Funk uUS•2 reviews,6 days ago,0,"Thank you so much it was very niceDate of experience: August 06, 2025"
AJAngel JonesUS•1 review,6 days ago,0,"I love fashion nova I love fashion nova ! Their clothes never disappoint and I love their material! I will forever shop with fashion nova! Date of experience: August 06, 2025"
MOMonicaUS•1 review,6 days ago,0,"Has been my go too for yearsHas been my go too for years! Fashion Nova never disappoints!Date of experience: August 06, 2025"
TNTheresa NealyUS•1 review,6 days ago,0,"Love the prices & varietyLove the prices & variety Date of experience: August 06, 2025"
RARayUS•3 reviews,6 days ago,0,"Fashion nova is greatFashion nova is great, fast and efficient when I need to find something swiftly!Date of experience: August 06, 2025"
KRKela RansomUS•1 review,6 days ago,0,"Easy to order itemsDate of experience: August 06, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"NiceGreat shippingDate of experience: August 06, 2025"
MMMarilyn M. GoodmanUS•1 review,6 days ago,0,"Easy to place order.Fabulous selections.Easy to place order. Great selections.Date of experience: August 06, 2025"
KMKumpuna MbalaUS•1 review,6 days ago,0,"I'm outraged that's why I gave it one…I'm outraged that's why I gave it one star. I haven't received my order of 4 items for over a month. I paid $95 for it and it still hasn't arrived. I can't get in touch with you. Please try to resolve my case.Date of experience: August 06, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"Love fashion novaLove fashion nova Date of experience: August 06, 2025"
MAMelvin AgueleUS•1 review,6 days ago,0,"Selections are on pointSelections are on point Date of experience: August 06, 2025"
ARAisha RueUS•2 reviews,6 days ago,0,"Simple siteDate of experience: August 06, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"Always my go to for any fashion needs Always my go to for any fashion needsDate of experience: August 06, 2025"
RIRiriZA•1 review,6 days ago,0,"They will scam youThey will scam you. I bought 2 items on their buy 1 get 1 free promotion. They only sent me 1 item because the other was ‘sold out’ but when I checked in their store the ‘sold out’ item was available in many sizes for me to purchase. They are scammers and are ripping people off. Their customer services is also horrible. You won’t get assisted. Never again will I purchase from this useless company. Date of experience: July 28, 2025"
Natasha KayomboUS•2 reviews,6 days ago,0,"I can’t wait to receive my beautiful…I can’t wait to receive my beautiful dressDate of experience: August 06, 2025"
QEQUEEN EZURUIKECA•1 review,6 days ago,0,"No stress orderingDate of experience: August 06, 2025"
FNFashion NovaCA•1 review,6 days ago,0,"The quality and the true size of what…The quality and the true size of what you sellDate of experience: August 06, 2025"
MLMaya LleonartUS•1 review,6 days ago,0,"Perfect 🥰,thank youPerfect 🥰,thank you Date of experience: August 06, 2025"
CGCharleston GreenwoodUS•1 review,6 days ago,0,"My shipment and my clothes is always…My shipment and my clothes is always perfect 👌 Date of experience: August 06, 2025"
SDSharren DickensonUS•2 reviews,6 days ago,0,"Great happy with everythingGreat happy with everything Date of experience: August 06, 2025"
CACakeyartUS•1 review,6 days ago,0,"cool or so Clothes fit right most times not much trouble with shipping Date of experience: August 06, 2025"
PDPrince DanCA•1 review,6 days ago,0,"Easy to shopEasy to shop Date of experience: August 06, 2025"
NONii Odartey LampteyGB•1 review,6 days ago,0,"Shopping made is easy but delivery time…Shopping made is easy but delivery time should be adhered to always no changes as this causes inconvenience at timesDate of experience: August 06, 2025"
Tiffany NnekaUS•1 review,6 days ago,0,"The app is easily accessible and makes…The app is easily accessible and makes it easy to make purchasesDate of experience: August 06, 2025"
Jissara MartinsCV•2 reviews,6 days ago,0,"FN is my favorite worldwide shoppingFN is my favorite worldwide shoppingAlways shopping from there and always happy But this time I don’t know what’s happen because my order never come and I am trying to contact them but no success yet I already contact the carrier but they don’t answer me with help answersThis is not a bad review is just to find a why to resolve this case Please FN can you please help me to know about my last order and find it??Order #161288288 Date of experience: June 25, 2025"
